order_item_id,order_id,product_id,quantity,unit_price,product_name,category,base_price,cost_price,gross_revenue,cost_amount,customer_id,sales_rep_id,region_id,order_date,shipping_date,order_status,sales_channel,delay_days,customer_name,customer_segment,created_date,region_name,country,sales_rep_name,region_id_rep,discount_id,discount_percentage,discount_code,return_id,return_date,return_reason,discount_amount,net_revenue,gross_profit,profit_margin,discount_leakage,return_leakage,delay_leakage,pricing_leakage,leakage_amount,is_leakage,leakage_score,order_delay,is_returned,year,quarter,month_num,month,season,customer_order_rank,repeat_customer_indicator,customer_ltv,high_risk_customer
ITEM00446,ORD0260,PROD003,9,800.0,RIS Analytics Plug-in,Software,800.0,150.0,7200.0,1350.0,CUST061,REP05,REG03,2024-11-20,2024-11-21,Completed,Online,1,Quantum Logistics,Enterprise,2025-03-14,Asia-Pacific,Japan,Ethan Hunt,REG03,DSC0096,0.4,REP_AUTH_40,,,N/A,2880.0,4320.0,2970.0,0.6875,1440.0,0.0,0.0,0.0,1440.0,1,0.3333333333333333,1,0,2024,2024Q4,11,2024-11,Autumn,4,1,548463.936,0
ITEM00449,ORD0261,PROD007,4,120.0,RIS IoT Smart Sensor,Hardware,120.0,65.0,480.0,260.0,CUST005,REP06,REG03,2024-11-20,2024-11-21,Completed,Online,1,Legacy Solutions,Strategic,2025-01-01,Asia-Pacific,Japan,Fiona Gallagher,REG03,,0.0,NONE,,,N/A,0.0,480.0,220.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2024,2024Q4,11,2024-11,Autumn,4,1,330625.6,0
ITEM00454,ORD0265,PROD004,1,450.0,RIS Team Sync License,Software,450.0,90.0,450.0,90.0,CUST078,REP02,REG01,2024-11-22,2024-11-24,Completed,Partner,2,Global Group,SMB,2024-07-21,North America,United States,Bob Johnson,REG01,,0.0,NONE,,,N/A,0.0,450.0,360.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2024,2024Q4,11,2024-11,Autumn,4,1,115120.0,0
ITEM00461,ORD0268,PROD011,3,6000.0,Executive Strategy Session,Consulting,6000.0,3200.0,18000.0,9600.0,CUST009,REP07,REG04,2024-11-23,2024-11-27,Completed,Online,4,Pinnacle Systems,SMB,2024-02-19,Latin America,Brazil,George Clooney,REG04,DSC0100,0.25,REP_AUTH_25,,,N/A,4500.0,13500.0,3900.0,0.28888888888888886,899.9999999999998,0.0,0.0,0.0,899.9999999999998,1,0.06666666666666665,4,0,2024,2024Q4,11,2024-11,Autumn,5,1,121509.34700000001,0
ITEM00464,ORD0270,PROD006,3,8500.0,RIS Server Rack Appliance,Hardware,8500.0,5800.0,25500.0,17400.0,CUST099,REP06,REG03,2024-11-23,2024-11-24,Returned,Partner,1,Nexus Group,Strategic,2025-03-28,Asia-Pacific,Japan,Fiona Gallagher,REG03,DSC0102,0.15,PROMO15,RET037,2024-12-01,Wrong Item,3825.0,21675.0,4275.0,0.1972318339100346,0.0,21675.0,0.0,0.0,21675.0,1,1.0,1,1,2024,2024Q4,11,2024-11,Autumn,3,1,415944.9415,1
ITEM00463,ORD0270,PROD001,6,5000.0,RIS Enterprise Core License,Software,5000.0,1000.0,30000.0,6000.0,CUST099,REP06,REG03,2024-11-23,2024-11-24,Returned,Partner,1,Nexus Group,Strategic,2025-03-28,Asia-Pacific,Japan,Fiona Gallagher,REG03,DSC0102,0.15,PROMO15,RET037,2024-12-01,Wrong Item,4500.0,25500.0,19500.0,0.7647058823529411,0.0,25500.0,0.0,0.0,25500.0,1,1.0,1,1,2024,2024Q4,11,2024-11,Autumn,3,1,415944.9415,1
ITEM00465,ORD0270,PROD015,3,4000.0,Dedicated Support Account Rep,Support,4000.0,2200.0,12000.0,6600.0,CUST099,REP06,REG03,2024-11-23,2024-11-24,Returned,Partner,1,Nexus Group,Strategic,2025-03-28,Asia-Pacific,Japan,Fiona Gallagher,REG03,DSC0102,0.15,PROMO15,RET037,2024-12-01,Wrong Item,1800.0,10200.0,3600.0,0.35294117647058826,0.0,10200.0,0.0,0.0,10200.0,1,1.0,1,1,2024,2024Q4,11,2024-11,Autumn,3,1,415944.9415,1
ITEM00460,ORD0268,PROD014,2,300.0,Silver Email Support Plan,Support,300.0,120.0,600.0,240.0,CUST009,REP07,REG04,2024-11-23,2024-11-27,Completed,Online,4,Pinnacle Systems,SMB,2024-02-19,Latin America,Brazil,George Clooney,REG04,DSC0100,0.25,REP_AUTH_25,,,N/A,150.0,450.0,210.0,0.4666666666666667,29.999999999999993,0.0,0.0,0.0,29.999999999999993,1,0.06666666666666665,4,0,2024,2024Q4,11,2024-11,Autumn,5,1,121509.34700000001,0
ITEM00462,ORD0269,PROD012,3,1200.0,24/7 Platinum Phone Support,Support,1200.0,500.0,3600.0,1500.0,CUST004,REP01,REG01,2024-11-23,2024-11-24,Completed,Online,1,Apex Systems,SMB,2024-09-15,North America,United States,Alice Smith,REG01,DSC0101,0.1,PROMO10,,,N/A,360.0,3240.0,1740.0,0.5370370370370371,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2024,2024Q4,11,2024-11,Autumn,3,1,162833.491,1
ITEM00458,ORD0268,PROD012,1,1200.0,24/7 Platinum Phone Support,Support,1200.0,500.0,1200.0,500.0,CUST009,REP07,REG04,2024-11-23,2024-11-27,Completed,Online,4,Pinnacle Systems,SMB,2024-02-19,Latin America,Brazil,George Clooney,REG04,DSC0100,0.25,REP_AUTH_25,,,N/A,300.0,900.0,400.0,0.4444444444444444,59.999999999999986,0.0,0.0,0.0,59.999999999999986,1,0.06666666666666665,4,0,2024,2024Q4,11,2024-11,Autumn,5,1,121509.34700000001,0
ITEM00457,ORD0267,PROD010,2,2500.0,Custom Integration Workshop,Consulting,2500.0,1500.0,5000.0,3000.0,CUST074,REP08,REG04,2024-11-23,2024-11-25,Completed,Online,2,Nova Partners,SMB,2025-03-31,Latin America,Brazil,Hannah Abbott,REG04,DSC0099,0.1,PROMO10,,,N/A,500.0,4500.0,1500.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2024,2024Q4,11,2024-11,Autumn,4,1,115267.91,1
ITEM00456,ORD0267,PROD001,2,3774.95,RIS Enterprise Core License,Software,5000.0,1000.0,7549.9,2000.0,CUST074,REP08,REG04,2024-11-23,2024-11-25,Completed,Online,2,Nova Partners,SMB,2025-03-31,Latin America,Brazil,Hannah Abbott,REG04,DSC0099,0.1,PROMO10,,,N/A,754.99,6794.91,4794.91,0.7056620323153655,0.0,0.0,0.0,2450.1000000000004,2450.1000000000004,1,0.2650186424892997,2,0,2024,2024Q4,11,2024-11,Autumn,4,1,115267.91,1
ITEM00455,ORD0266,PROD015,2,4000.0,Dedicated Support Account Rep,Support,4000.0,2200.0,8000.0,4400.0,CUST076,REP03,REG02,2024-11-23,2024-11-26,Completed,Online,3,Legacy Systems,SMB,2024-10-25,Europe,United Kingdom,Charlie Brown,REG02,DSC0098,0.15,PROMO15,,,N/A,1200.0,6800.0,2400.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2024,2024Q4,11,2024-11,Autumn,2,1,133896.5,1
ITEM00459,ORD0268,PROD005,1,1500.0,RIS Edge Processing Gateway,Hardware,1500.0,950.0,1500.0,950.0,CUST009,REP07,REG04,2024-11-23,2024-11-27,Completed,Online,4,Pinnacle Systems,SMB,2024-02-19,Latin America,Brazil,George Clooney,REG04,DSC0100,0.25,REP_AUTH_25,,,N/A,375.0,1125.0,175.0,0.15555555555555556,74.99999999999999,0.0,0.0,0.0,74.99999999999999,1,0.06666666666666665,4,0,2024,2024Q4,11,2024-11,Autumn,5,1,121509.34700000001,0
ITEM00466,ORD0271,PROD007,1,120.0,RIS IoT Smart Sensor,Hardware,120.0,65.0,120.0,65.0,CUST060,REP08,REG04,2024-11-24,2024-12-01,Returned,Direct,7,Alpha Logistics,SMB,2025-04-17,Latin America,Brazil,Hannah Abbott,REG04,DSC0103,0.15,PROMO15,RET038,2024-12-09,Wrong Item,18.0,102.0,37.0,0.3627450980392157,0.0,102.0,0.0,0.0,102.0,1,1.0,7,1,2024,2024Q4,11,2024-11,Autumn,4,1,143120.152,0
ITEM00467,ORD0272,PROD001,1,5000.0,RIS Enterprise Core License,Software,5000.0,1000.0,5000.0,1000.0,CUST058,REP07,REG04,2024-11-24,2024-11-28,Returned,Online,4,Pinnacle Systems,SMB,2024-04-07,Latin America,Brazil,George Clooney,REG04,,0.0,NONE,RET039,2024-12-07,Defective,0.0,5000.0,4000.0,0.8,0.0,5000.0,0.0,0.0,5000.0,1,1.0,4,1,2024,2024Q4,11,2024-11,Autumn,4,1,178350.42,0
ITEM00468,ORD0272,PROD006,2,8500.0,RIS Server Rack Appliance,Hardware,8500.0,5800.0,17000.0,11600.0,CUST058,REP07,REG04,2024-11-24,2024-11-28,Returned,Online,4,Pinnacle Systems,SMB,2024-04-07,Latin America,Brazil,George Clooney,REG04,,0.0,NONE,RET039,2024-12-07,Defective,0.0,17000.0,5400.0,0.3176470588235294,0.0,17000.0,0.0,0.0,17000.0,1,1.0,4,1,2024,2024Q4,11,2024-11,Autumn,4,1,178350.42,0
ITEM00475,ORD0275,PROD002,4,1200.0,RIS Cloud Connector Pro,Software,1200.0,300.0,4800.0,1200.0,CUST032,REP07,REG04,2024-11-25,2024-11-28,Completed,Direct,3,Prism Solutions,Strategic,2024-02-28,Latin America,Brazil,George Clooney,REG04,,0.0,NONE,,,N/A,0.0,4800.0,3600.0,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2024,2024Q4,11,2024-11,Autumn,3,1,294133.0,1
ITEM00474,ORD0275,PROD001,6,5000.0,RIS Enterprise Core License,Software,5000.0,1000.0,30000.0,6000.0,CUST032,REP07,REG04,2024-11-25,2024-11-28,Completed,Direct,3,Prism Solutions,Strategic,2024-02-28,Latin America,Brazil,George Clooney,REG04,,0.0,NONE,,,N/A,0.0,30000.0,24000.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2024,2024Q4,11,2024-11,Autumn,3,1,294133.0,1
ITEM00473,ORD0275,PROD011,3,6000.0,Executive Strategy Session,Consulting,6000.0,3200.0,18000.0,9600.0,CUST032,REP07,REG04,2024-11-25,2024-11-28,Completed,Direct,3,Prism Solutions,Strategic,2024-02-28,Latin America,Brazil,George Clooney,REG04,,0.0,NONE,,,N/A,0.0,18000.0,8400.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2024,2024Q4,11,2024-11,Autumn,3,1,294133.0,1
ITEM00470,ORD0274,PROD006,6,8500.0,RIS Server Rack Appliance,Hardware,8500.0,5800.0,51000.0,34800.0,CUST032,REP07,REG04,2024-11-25,2024-12-09,Returned,Partner,14,Prism Solutions,Strategic,2024-02-28,Latin America,Brazil,George Clooney,REG04,DSC0104,0.3,REP_AUTH_30,RET040,2024-12-11,Late Delivery,15300.0,35700.0,900.0,0.025210084033613446,5099.999999999999,35700.0,0.0,0.0,40800.0,1,1.1428571428571428,14,1,2024,2024Q4,11,2024-11,Autumn,2,1,294133.0,1
ITEM00471,ORD0274,PROD012,4,1200.0,24/7 Platinum Phone Support,Support,1200.0,500.0,4800.0,2000.0,CUST032,REP07,REG04,2024-11-25,2024-12-09,Returned,Partner,14,Prism Solutions,Strategic,2024-02-28,Latin America,Brazil,George Clooney,REG04,DSC0104,0.3,REP_AUTH_30,RET040,2024-12-11,Late Delivery,1440.0,3360.0,1360.0,0.40476190476190477,479.9999999999999,3360.0,0.0,0.0,3840.0,1,1.1428571428571428,14,1,2024,2024Q4,11,2024-11,Autumn,2,1,294133.0,1
ITEM00469,ORD0273,PROD010,7,2168.64,Custom Integration Workshop,Consulting,2500.0,1500.0,15180.48,10500.0,CUST099,REP02,REG01,2024-11-25,2024-11-26,Completed,Direct,1,Nexus Group,Strategic,2025-03-28,North America,United States,Bob Johnson,REG01,,0.0,NONE,,,N/A,0.0,15180.48,4680.48,0.30832226648959715,0.0,0.0,0.0,2319.520000000001,2319.520000000001,1,0.13254400000000005,1,0,2024,2024Q4,11,2024-11,Autumn,4,1,415944.9415,1
ITEM00472,ORD0274,PROD003,7,800.0,RIS Analytics Plug-in,Software,800.0,150.0,5600.0,1050.0,CUST032,REP07,REG04,2024-11-25,2024-12-09,Returned,Partner,14,Prism Solutions,Strategic,2024-02-28,Latin America,Brazil,George Clooney,REG04,DSC0104,0.3,REP_AUTH_30,RET040,2024-12-11,Late Delivery,1680.0,3920.0,2870.0,0.7321428571428571,559.9999999999999,3920.0,0.0,0.0,4480.0,1,1.1428571428571428,14,1,2024,2024Q4,11,2024-11,Autumn,2,1,294133.0,1
ITEM00476,ORD0276,PROD005,3,1500.0,RIS Edge Processing Gateway,Hardware,1500.0,950.0,4500.0,2850.0,CUST092,REP02,REG01,2024-11-26,2024-11-30,Completed,Online,4,Alpha Solutions,SMB,2025-01-29,North America,United States,Bob Johnson,REG01,,0.0,NONE,,,N/A,0.0,4500.0,1650.0,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,2024,2024Q4,11,2024-11,Autumn,3,1,137182.12,0
ITEM00481,ORD0279,PROD002,1,1200.0,RIS Cloud Connector Pro,Software,1200.0,300.0,1200.0,300.0,CUST050,REP01,REG01,2024-11-27,2024-11-29,Returned,Direct,2,Nova Solutions,SMB,2024-11-19,North America,United States,Alice Smith,REG01,,0.0,NONE,RET041,2024-12-08,Defective,0.0,1200.0,900.0,0.75,0.0,1200.0,0.0,0.0,1200.0,1,1.0,2,1,2024,2024Q4,11,2024-11,Autumn,4,1,146144.5,0
ITEM00482,ORD0279,PROD015,1,4000.0,Dedicated Support Account Rep,Support,4000.0,2200.0,4000.0,2200.0,CUST050,REP01,REG01,2024-11-27,2024-11-29,Returned,Direct,2,Nova Solutions,SMB,2024-11-19,North America,United States,Alice Smith,REG01,,0.0,NONE,RET041,2024-12-08,Defective,0.0,4000.0,1800.0,0.45,0.0,4000.0,0.0,0.0,4000.0,1,1.0,2,1,2024,2024Q4,11,2024-11,Autumn,4,1,146144.5,0
ITEM00480,ORD0278,PROD006,3,8500.0,RIS Server Rack Appliance,Hardware,8500.0,5800.0,25500.0,17400.0,CUST008,REP01,REG01,2024-11-27,2024-11-28,Completed,Online,1,Summit Group,SMB,2024-04-20,North America,United States,Alice Smith,REG01,,0.0,NONE,,,N/A,0.0,25500.0,8100.0,0.3176470588235294,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2024,2024Q4,11,2024-11,Autumn,3,1,211851.89,0
ITEM00483,ORD0279,PROD014,3,300.0,Silver Email Support Plan,Support,300.0,120.0,900.0,360.0,CUST050,REP01,REG01,2024-11-27,2024-11-29,Returned,Direct,2,Nova Solutions,SMB,2024-11-19,North America,United States,Alice Smith,REG01,,0.0,NONE,RET041,2024-12-08,Defective,0.0,900.0,540.0,0.6,0.0,900.0,0.0,0.0,900.0,1,1.0,2,1,2024,2024Q4,11,2024-11,Autumn,4,1,146144.5,0
ITEM00478,ORD0277,PROD011,1,6000.0,Executive Strategy Session,Consulting,6000.0,3200.0,6000.0,3200.0,CUST016,REP01,REG01,2024-11-27,2024-11-29,Completed,Direct,2,Nexus Partners,SMB,2024-11-21,North America,United States,Alice Smith,REG01,DSC0105,0.05,PROMO5,,,N/A,300.0,5700.0,2500.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2024,2024Q4,11,2024-11,Autumn,5,1,196010.626,0
ITEM00477,ORD0277,PROD003,3,800.0,RIS Analytics Plug-in,Software,800.0,150.0,2400.0,450.0,CUST016,REP01,REG01,2024-11-27,2024-11-29,Completed,Direct,2,Nexus Partners,SMB,2024-11-21,North America,United States,Alice Smith,REG01,DSC0105,0.05,PROMO5,,,N/A,120.0,2280.0,1830.0,0.8026315789473685,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2024,2024Q4,11,2024-11,Autumn,5,1,196010.626,0
ITEM00479,ORD0278,PROD002,2,1200.0,RIS Cloud Connector Pro,Software,1200.0,300.0,2400.0,600.0,CUST008,REP01,REG01,2024-11-27,2024-11-28,Completed,Online,1,Summit Group,SMB,2024-04-20,North America,United States,Alice Smith,REG01,,0.0,NONE,,,N/A,0.0,2400.0,1800.0,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,2024,2024Q4,11,2024-11,Autumn,3,1,211851.89,0
ITEM00484,ORD0280,PROD013,1,600.0,Gold Business-Hour Support,Support,600.0,250.0,600.0,250.0,CUST023,REP06,REG03,2024-11-28,2024-11-30,Completed,Partner,2,Beacon Group,SMB,2024-09-12,Asia-Pacific,Japan,Fiona Gallagher,REG03,DSC0106,0.05,PROMO5,,,N/A,30.0,570.0,320.0,0.5614035087719298,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2024,2024Q4,11,2024-11,Autumn,6,1,164953.296,0
ITEM00485,ORD0280,PROD001,2,5000.0,RIS Enterprise Core License,Software,5000.0,1000.0,10000.0,2000.0,CUST023,REP06,REG03,2024-11-28,2024-11-30,Completed,Partner,2,Beacon Group,SMB,2024-09-12,Asia-Pacific,Japan,Fiona Gallagher,REG03,DSC0106,0.05,PROMO5,,,N/A,500.0,9500.0,7500.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,2024,2024Q4,11,2024-11,Autumn,6,1,164953.296,0
ITEM00486,ORD0281,PROD004,3,450.0,RIS Team Sync License,Software,450.0,90.0,1350.0,270.0,CUST080,REP05,REG03,2024-11-29,2024-12-01,Returned,Partner,2,Quantum Solutions,SMB,2024-10-15,Asia-Pacific,Japan,Ethan Hunt,REG03,DSC0107,0.2,REP_AUTH_20,RET042,2024-12-03,Wrong Item,270.0,1080.0,810.0,0.75,0.0,1080.0,0.0,0.0,1080.0,1,1.0,2,1,2024,2024Q4,11,2024-11,Autumn,4,1,158198.37,0
ITEM00487,ORD0281,PROD005,1,1500.0,RIS Edge Processing Gateway,Hardware,1500.0,950.0,1500.0,950.0,CUST080,REP05,REG03,2024-11-29,2024-12-01,Returned,Partner,2,Quantum Solutions,SMB,2024-10-15,Asia-Pacific,Japan,Ethan Hunt,REG03,DSC0107,0.2,REP_AUTH_20,RET042,2024-12-03,Wrong Item,300.0,1200.0,250.0,0.20833333333333334,0.0,1200.0,0.0,0.0,1200.0,1,1.0,2,1,2024,2024Q4,11,2024-11,Autumn,4,1,158198.37,0
ITEM00488,ORD0282,PROD005,5,1500.0,RIS Edge Processing Gateway,Hardware,1500.0,950.0,7500.0,4750.0,CUST005,REP07,REG04,2024-11-29,2024-12-06,Returned,Partner,7,Legacy Solutions,Strategic,2025-01-01,Latin America,Brazil,George Clooney,REG04,,0.0,NONE,RET043,2024-12-11,Late Delivery,0.0,7500.0,2750.0,0.36666666666666664,0.0,7500.0,0.0,0.0,7500.0,1,1.0,7,1,2024,2024Q4,11,2024-11,Autumn,5,1,330625.6,0
ITEM00489,ORD0282,PROD001,3,5000.0,RIS Enterprise Core License,Software,5000.0,1000.0,15000.0,3000.0,CUST005,REP07,REG04,2024-11-29,2024-12-06,Returned,Partner,7,Legacy Solutions,Strategic,2025-01-01,Latin America,Brazil,George Clooney,REG04,,0.0,NONE,RET043,2024-12-11,Late Delivery,0.0,15000.0,12000.0,0.8,0.0,15000.0,0.0,0.0,15000.0,1,1.0,7,1,2024,2024Q4,11,2024-11,Autumn,5,1,330625.6,0
ITEM00490,ORD0283,PROD007,8,120.0,RIS IoT Smart Sensor,Hardware,120.0,65.0,960.0,520.0,CUST075,REP06,REG03,2024-12-01,2024-12-04,Completed,Direct,3,Beacon Corp,Strategic,2024-01-21,Asia-Pacific,Japan,Fiona Gallagher,REG03,DSC0108,0.05,PROMO5,,,N/A,48.0,912.0,392.0,0.4298245614035088,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2024,2024Q4,12,2024-12,Winter,4,1,251834.5,0
ITEM00491,ORD0283,PROD004,3,450.0,RIS Team Sync License,Software,450.0,90.0,1350.0,270.0,CUST075,REP06,REG03,2024-12-01,2024-12-04,Completed,Direct,3,Beacon Corp,Strategic,2024-01-21,Asia-Pacific,Japan,Fiona Gallagher,REG03,DSC0108,0.05,PROMO5,,,N/A,67.5,1282.5,1012.5,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2024,2024Q4,12,2024-12,Winter,4,1,251834.5,0
ITEM00493,ORD0285,PROD010,16,2500.0,Custom Integration Workshop,Consulting,2500.0,1500.0,40000.0,24000.0,CUST087,REP07,REG04,2024-12-02,2024-12-05,Completed,Online,3,Alpha Systems,Enterprise,2025-01-15,Latin America,Brazil,George Clooney,REG04,DSC0109,0.25,REP_AUTH_25,,,N/A,10000.0,30000.0,6000.0,0.2,1999.9999999999995,0.0,0.0,0.0,1999.9999999999995,1,0.06666666666666665,3,0,2024,2024Q4,12,2024-12,Winter,2,1,1041595.0,0
ITEM00492,ORD0284,PROD012,2,1200.0,24/7 Platinum Phone Support,Support,1200.0,500.0,2400.0,1000.0,CUST041,REP08,REG04,2024-12-02,2024-12-11,Cancelled,Direct,9,Zenith Corp,SMB,2025-03-25,Latin America,Brazil,Hannah Abbott,REG04,,0.0,NONE,,,N/A,0.0,2400.0,1400.0,0.5833333333333334,0.0,0.0,2400.0,0.0,2400.0,1,1.0,9,0,2024,2024Q4,12,2024-12,Winter,6,1,120514.95,0
ITEM00494,ORD0286,PROD008,7,2200.0,RIS Backup Storage Unit,Hardware,2200.0,1400.0,15400.0,9800.0,CUST084,REP06,REG03,2024-12-03,2024-12-06,Completed,Partner,3,Matrix Services,Strategic,2024-11-09,Asia-Pacific,Japan,Fiona Gallagher,REG03,,0.0,NONE,,,N/A,0.0,15400.0,5600.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2024,2024Q4,12,2024-12,Winter,2,1,337770.38399999996,1
ITEM00495,ORD0286,PROD014,3,260.08,Silver Email Support Plan,Support,300.0,120.0,780.24,360.0,CUST084,REP06,REG03,2024-12-03,2024-12-06,Completed,Partner,3,Matrix Services,Strategic,2024-11-09,Asia-Pacific,Japan,Fiona Gallagher,REG03,,0.0,NONE,,,N/A,0.0,780.24,420.24,0.5386035066133498,0.0,0.0,0.0,119.76000000000005,119.76000000000005,1,0.13306666666666672,3,0,2024,2024Q4,12,2024-12,Winter,2,1,337770.38399999996,1
ITEM00504,ORD0291,PROD001,3,5000.0,RIS Enterprise Core License,Software,5000.0,1000.0,15000.0,3000.0,CUST077,REP05,REG03,2024-12-04,2024-12-06,Completed,Online,2,Beacon Services,SMB,2024-05-13,Asia-Pacific,Japan,Ethan Hunt,REG03,DSC0110,0.4,REP_AUTH_40,,,N/A,6000.0,9000.0,6000.0,0.6666666666666666,3000.0,0.0,0.0,0.0,3000.0,1,0.3333333333333333,2,0,2024,2024Q4,12,2024-12,Winter,4,1,121697.56599999999,0
ITEM00496,ORD0287,PROD009,3,3500.0,Enterprise Architecture Audit,Consulting,3500.0,2000.0,10500.0,6000.0,CUST058,REP04,REG02,2024-12-04,2024-12-08,Completed,Online,4,Pinnacle Systems,SMB,2024-04-07,Europe,United Kingdom,Diana Prince,REG02,,0.0,NONE,,,N/A,0.0,10500.0,4500.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,2024,2024Q4,12,2024-12,Winter,5,1,178350.42,0
ITEM00497,ORD0288,PROD006,14,8500.0,RIS Server Rack Appliance,Hardware,8500.0,5800.0,119000.0,81200.0,CUST087,REP04,REG02,2024-12-04,2024-12-08,Completed,Direct,4,Alpha Systems,Enterprise,2025-01-15,Europe,United Kingdom,Diana Prince,REG02,,0.0,NONE,,,N/A,0.0,119000.0,37800.0,0.3176470588235294,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,2024,2024Q4,12,2024-12,Winter,3,1,1041595.0,0
ITEM00498,ORD0288,PROD011,13,6000.0,Executive Strategy Session,Consulting,6000.0,3200.0,78000.0,41600.0,CUST087,REP04,REG02,2024-12-04,2024-12-08,Completed,Direct,4,Alpha Systems,Enterprise,2025-01-15,Europe,United Kingdom,Diana Prince,REG02,,0.0,NONE,,,N/A,0.0,78000.0,36400.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,2024,2024Q4,12,2024-12,Winter,3,1,1041595.0,0
ITEM00499,ORD0289,PROD005,19,1500.0,RIS Edge Processing Gateway,Hardware,1500.0,950.0,28500.0,18050.0,CUST015,REP05,REG03,2024-12-04,2024-12-07,Completed,Direct,3,Zenith Systems,Enterprise,2025-03-19,Asia-Pacific,Japan,Ethan Hunt,REG03,,0.0,NONE,,,N/A,0.0,28500.0,10450.0,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2024,2024Q4,12,2024-12,Winter,3,1,644170.0,1
ITEM00500,ORD0289,PROD004,8,450.0,RIS Team Sync License,Software,450.0,90.0,3600.0,720.0,CUST015,REP05,REG03,2024-12-04,2024-12-07,Completed,Direct,3,Zenith Systems,Enterprise,2025-03-19,Asia-Pacific,Japan,Ethan Hunt,REG03,,0.0,NONE,,,N/A,0.0,3600.0,2880.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2024,2024Q4,12,2024-12,Winter,3,1,644170.0,1
ITEM00501,ORD0290,PROD008,19,2200.0,RIS Backup Storage Unit,Hardware,2200.0,1400.0,41800.0,26600.0,CUST040,REP08,REG04,2024-12-04,2024-12-08,Completed,Direct,4,Apex Systems,Enterprise,2025-03-25,Latin America,Brazil,Hannah Abbott,REG04,,0.0,NONE,,,N/A,0.0,41800.0,15200.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,2024,2024Q4,12,2024-12,Winter,2,1,1013241.3885,0
ITEM00502,ORD0290,PROD003,16,800.0,RIS Analytics Plug-in,Software,800.0,150.0,12800.0,2400.0,CUST040,REP08,REG04,2024-12-04,2024-12-08,Completed,Direct,4,Apex Systems,Enterprise,2025-03-25,Latin America,Brazil,Hannah Abbott,REG04,,0.0,NONE,,,N/A,0.0,12800.0,10400.0,0.8125,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,2024,2024Q4,12,2024-12,Winter,2,1,1013241.3885,0
ITEM00503,ORD0291,PROD015,2,4000.0,Dedicated Support Account Rep,Support,4000.0,2200.0,8000.0,4400.0,CUST077,REP05,REG03,2024-12-04,2024-12-06,Completed,Online,2,Beacon Services,SMB,2024-05-13,Asia-Pacific,Japan,Ethan Hunt,REG03,DSC0110,0.4,REP_AUTH_40,,,N/A,3200.0,4800.0,400.0,0.08333333333333333,1600.0,0.0,0.0,0.0,1600.0,1,0.3333333333333333,2,0,2024,2024Q4,12,2024-12,Winter,4,1,121697.56599999999,0
ITEM00507,ORD0292,PROD008,2,2200.0,RIS Backup Storage Unit,Hardware,2200.0,1400.0,4400.0,2800.0,CUST068,REP08,REG04,2024-12-05,2024-12-08,Completed,Online,3,Prism Logistics,SMB,2024-05-31,Latin America,Brazil,Hannah Abbott,REG04,DSC0111,0.15,PROMO15,,,N/A,660.0,3740.0,940.0,0.25133689839572193,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2024,2024Q4,12,2024-12,Winter,7,1,186102.62,0
ITEM00506,ORD0292,PROD007,1,120.0,RIS IoT Smart Sensor,Hardware,120.0,65.0,120.0,65.0,CUST068,REP08,REG04,2024-12-05,2024-12-08,Completed,Online,3,Prism Logistics,SMB,2024-05-31,Latin America,Brazil,Hannah Abbott,REG04,DSC0111,0.15,PROMO15,,,N/A,18.0,102.0,37.0,0.3627450980392157,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0,2024,2024Q4,12,2024-12,Winter,7,1,186102.62,0
